frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y,fly6_x,fly6_y,fly7_x,fly7_y,fly8_x,fly8_y,fly9_x,fly9_y,fly10_x,fly10_y,fly11_x,fly11_y,fly12_x,fly12_y,fly13_x,fly13_y,fly14_x,fly14_y,fly15_x,fly15_y
243,1781.4893617021278,1245.4468085106382,1421.4285714285713,888.5714285714286,328,2207.1428571428573,1374.142857142857,1864,760.8571428571429,2198.714285714286,447.7142857142857,2414.285714285714,661.7142857142857,2263,853.5714285714286,1304,1598.7142857142858,2039,1737.142857142857,1675,725.2857142857143,1314.7142857142858,758.7142857142857,1785.5,858.5714285714286,884.8571428571429,634,1820,320.85714285714283,1148
244,1777.8297872340424,1238.148936170213,1421.4285714285713,888.2857142857143,328,2207,1374.142857142857,1864,757.8571428571429,2197.4285714285716,452.2857142857143,2407.4285714285716,661.5714285714286,2263,853.8571428571429,1304,1598.5714285714287,2039,1737.5714285714287,1665.2857142857142,732,1315.142857142857,731.2857142857143,1922.5,857.8571428571429,882,634,1820,320.7142857142857,1148
245,1774.1702127659576,1230.851063829787,1421.5714285714287,888,328,2207,1374.142857142857,1864.142857142857,754.4285714285714,2196.714285714286,457,2400,661.4285714285714,2263.1428571428573,854.1428571428571,1304,1598.4285714285713,2039,1737.857142857143,1655.5714285714287,738.2857142857143,1315.4285714285713,703.7142857142857,2059.5,857.4285714285714,880,634,1820,320.57142857142856,1148
246,1770.5106382978722,1223.5531914893618,1421.857142857143,887.7142857142857,328,2207,1374,1864.2857142857142,751.1428571428571,2196.8571428571427,461.57142857142856,2391.5714285714284,661.2857142857143,2263.285714285714,854.5714285714286,1304,1598.2857142857142,2039,1738.142857142857,1645.7142857142858,744,1315.5714285714287,676.1428571428571,2196.5,857.1428571428571,878.8571428571429,634,1820,320.42857142857144,1148
247,1766.851063829787,1216.2553191489362,1422.142857142857,887.5714285714286,328,2207,1374,1864.2857142857142,747.4285714285714,2197.285714285714,466.2857142857143,2382.4285714285716,661.1428571428571,2263.5714285714284,855.1428571428571,1304,1598.2857142857142,2039,1738.2857142857142,1636,749.4285714285714,1315.7142857142858,662.2857142857143,2265.1428571428573,857,878.5714285714286,634,1820,320.42857142857144,1148
248,1763.191489361702,1208.9574468085104,1422.4285714285713,887.5714285714286,328,2207.1428571428573,1374,1864.2857142857142,743.5714285714286,2197.714285714286,470.85714285714283,2373.5714285714284,661,2263.8571428571427,855.5714285714286,1303.857142857143,1598.2857142857142,2039,1738.4285714285713,1626.142857142857,755.1428571428571,1316,662.1428571428571,2265.285714285714,857,878.5714285714286,634,1820,320.42857142857144,1148
249,1759.531914893617,1201.659574468085,1422.7142857142858,887.5714285714286,328,2207.285714285714,1374,1864.2857142857142,739.7142857142857,2198,475.42857142857144,2364.8571428571427,661,2264.1428571428573,856,1303.7142857142858,1598.4285714285713,2039,1738.5714285714287,1617,760.7142857142857,1316.4285714285713,661.8571428571429,2265.4285714285716,857,878.7142857142857,634,1820,320.42857142857144,1148
250,1755.872340425532,1194.3617021276598,1422.857142857143,887.4285714285714,328,2207.285714285714,1374,1864.2857142857142,735.8571428571429,2198.4285714285716,479.57142857142856,2356,675.0714285714286,2196,856.2857142857143,1303.4285714285713,1598.5714285714287,2039,1738.5714285714287,1607.857142857143,765.7142857142857,1317,661.7142857142857,2265.5714285714284,857,878.7142857142857,634,1820,320.57142857142856,1148
251,1752.212765957447,1187.063829787234,1423,887.4285714285714,328,2207.4285714285716,1374,1864.2857142857142,732.1428571428571,2198.714285714286,483.42857142857144,2347.4285714285716,703.2142857142857,2059.4285714285716,856.5714285714286,1303.142857142857,1598.7142857142858,2039,1738.5714285714287,1598.7142857142858,770.5714285714286,1317.7142857142858,661.5714285714286,2265.714285714286,856.8571428571429,878,634,1820,320.7142857142857,1148
252,1748.5531914893618,1179.7659574468084,1422.857142857143,887.7142857142857,328,2207.5714285714284,1374,1864.142857142857,728.8571428571429,2198.714285714286,487.42857142857144,2338.8571428571427,731.0714285714286,1922.857142857143,856.7142857142857,1302.857142857143,1598.857142857143,2039,1738.5714285714287,1589.5714285714287,776.5714285714286,1319,661.4285714285714,2265.8571428571427,856.7142857142857,876.5714285714286,634,1820,320.85714285714283,1148
253,1744.8936170212767,1172.468085106383,1422.7142857142858,888,328,2207.714285714286,1374,1864,726,2198.714285714286,491.7142857142857,2330.4285714285716,758.5,1786.5714285714287,856.4285714285714,1302.4285714285713,1599,2039,1738.7142857142858,1580.4285714285713,783.1428571428571,1320.5714285714287,661.2857142857143,2266,856.4285714285714,874.4285714285714,634,1820,321,1148
254,1741.2340425531916,1165.1702127659576,1422.4285714285713,888.2857142857143,328,2208,1374,1864,723.8571428571429,2198.4285714285716,496,2322.4285714285716,785.5,1650.4285714285713,855.8571428571429,1302,1599,2039,1739,1571.4285714285713,789.8571428571429,1322.2857142857142,661.1428571428571,2266,856.1428571428571,871.5714285714286,634,1820,321,1148
255,1737.5744680851064,1157.872340425532,1422.142857142857,888.5714285714286,327.85714285714283,2207.8571428571427,1374,1864,722.1428571428571,2198,500.42857142857144,2314.1428571428573,812.2142857142857,1514.4285714285713,855.1428571428571,1301.7142857142858,1599,2039,1739.2857142857142,1562.2857142857142,858.3571428571429,1305.0714285714287,661,2266,855.8571428571429,868.4285714285714,634,1820,321,1148
256,1733.9148936170216,1150.5744680851064,1421.857142857143,888.8571428571429,327.42857142857144,2207.8571428571427,1374,1864,720.8571428571429,2197.5714285714284,504.7142857142857,2306.1428571428573,838.6428571428571,1378.5714285714287,854.2857142857143,1301.4285714285713,1599,2039,1739.5714285714287,1553,989.0714285714286,1268.9285714285713,661,2266,855.4285714285714,865.1428571428571,634,1820,321,1148
257,1730.2553191489362,1143.276595744681,1421.7142857142858,889.1428571428571,326.57142857142856,2208,1374,1864,719.7142857142857,2197.285714285714,509.14285714285717,2298.4285714285716,851,1311.2857142857142,853.4285714285714,1301.142857142857,1599,2039,1739.857142857143,1544,1119.2142857142858,1232.7857142857142,661,2266,855.1428571428571,861.5714285714286,634,1820,321,1148
258,1726.5957446808513,1135.9787234042553,1421.5714285714287,889.4285714285714,325,2208.1428571428573,1374,1864,719.2857142857143,2197.285714285714,513.7142857142857,2290.714285714286,848.4285714285714,1312.7142857142858,852.4285714285714,1300.857142857143,1599,2039,1740.2857142857142,1534.5714285714287,1248.642857142857,1196.357142857143,661,2266,855.1428571428571,857.8571428571429,634,1820,321,1148
259,1722.936170212766,1128.6808510638298,1421.5714285714287,889.4285714285714,322.57142857142856,2208.8571428571427,1374,1864,719.2857142857143,2197.4285714285716,518.1428571428571,2282.5714285714284,846.1428571428571,1314.2857142857142,851.5714285714286,1300.5714285714287,1599,2039,1740.857142857143,1525.4285714285713,1376.2142857142858,1159.357142857143,661.1428571428571,2266,855.1428571428571,854.2857142857143,634,1820,321,1148
260,1719.276595744681,1121.3829787234042,1421.7142857142858,889.4285714285714,319.2857142857143,2209.8571428571427,1374,1864,719.2857142857143,2197.5714285714284,522.1428571428571,2274.285714285714,844.4285714285714,1315.857142857143,851,1300.4285714285713,1599,2039,1741.4285714285713,1516,1502.642857142857,1121.7857142857142,661.2857142857143,2266,855.4285714285714,851.2857142857143,634,1820,321,1148
261,1715.6170212765958,1114.085106382979,1422,889.1428571428571,315.42857142857144,2211.285714285714,1374,1864,719.2857142857143,2197.714285714286,525.8571428571429,2265.714285714286,843.4285714285714,1317.2857142857142,850.5714285714286,1300.142857142857,1599,2039,1742.142857142857,1506.2857142857142,1628.2142857142858,1083.9285714285713,661.4285714285714,2266.1428571428573,855.8571428571429,848.8571428571429,634,1820,321,1148
262,1711.9574468085104,1106.787234042553,1422.2857142857142,888.8571428571429,310.85714285714283,2213.4285714285716,1374,1864,719.2857142857143,2197.8571428571427,529.1428571428571,2257.285714285714,843.1428571428571,1318.857142857143,925.1428571428571,1309.9285714285713,1599,2039,1743,1496.4285714285713,1691.142857142857,1065,661.5714285714286,2266.285714285714,856.4285714285714,846.5714285714286,634,1820,321,1148
263,1708.2978723404256,1099.4893617021276,1422.7142857142858,888.4285714285714,305.85714285714283,2215.8571428571427,1374,1864.142857142857,719.1428571428571,2198,532,2248.1428571428573,843.5714285714286,1320.2857142857142,1074.7142857142858,1329.7857142857142,1599,2039,1744.142857142857,1486.142857142857,1691.2857142857142,1065,661.5714285714286,2266.4285714285716,857.2857142857143,844.2857142857143,634,1820,321,1148
264,1704.6382978723402,1092.191489361702,1422.857142857143,888.4285714285714,300.2857142857143,2219.1428571428573,1374,1864.2857142857142,719.1428571428571,2198,534.4285714285714,2238.5714285714284,844.5714285714286,1321.5714285714287,1224.2857142857142,1349.7857142857142,1599,2039,1745.4285714285713,1475.7142857142858,1691.2857142857142,1065,661.5714285714286,2266.5714285714284,858,842.4285714285714,634,1820,321,1148
265,1700.9787234042553,1084.8936170212767,1423,888.4285714285714,294.85714285714283,2222.714285714286,1374,1864.4285714285713,719.1428571428571,2197.5714285714284,536.2857142857143,2228.714285714286,846,1318.7142857142858,1374,1369.7857142857142,1599,2039,1746.857142857143,1465,1691.2857142857142,1065,661.5714285714286,2266.714285714286,858.4285714285714,841.4285714285714,634,1820,321,1148
266,1697.8419452887538,1078.6382978723404,1423.142857142857,888.4285714285714,289.85714285714283,2226.1428571428573,1374,1864.5714285714287,719,2197.1428571428573,537.4285714285714,2219,847.4285714285714,1315.5714285714287,1523.7142857142858,1389.7857142857142,1599,2039,1748.5714285714287,1454.2857142857142,1691.2857142857142,1065,661.4285714285714,2266.8571428571427,859,840.7142857142857,634,1820,321,1148.142857142857
267,1695.227963525836,1073.4255319148938,1423.142857142857,888.4285714285714,285.2857142857143,2229.5714285714284,1374,1864.7142857142858,718.7142857142857,2196.714285714286,538.2857142857143,2209.5714285714284,848.7142857142857,1312.142857142857,1673.4285714285713,1409.7857142857142,1599,2039,1750.4285714285713,1443.4285714285713,1691.2857142857142,1065.142857142857,661.2857142857143,2267,859.5714285714286,840,634,1820,321,1148.2857142857142
268,1693.1367781155016,1069.2553191489362,1423.142857142857,888.5714285714286,280.85714285714283,2232.5714285714284,1374,1864.857142857143,731.2857142857143,2136.4285714285716,538.7142857142857,2199.8571428571427,849.5714285714286,1308.7142857142858,1823.142857142857,1429.9285714285713,1599,2039,1752.2857142857142,1432.857142857143,1691.2857142857142,1065.2857142857142,661.1428571428571,2267,860.2857142857143,839.4285714285714,634,1820,321,1148.4285714285713
269,1688.1421595495542,1069.048034281728,1423.2857142857142,888.5714285714286,277.14285714285717,2235.1428571428573,1374,1865,756.7142857142857,2016.2857142857142,539,2190.1428571428573,850.1428571428571,1305.142857142857,1898,1440,1599,2039,1754.2857142857142,1422.5714285714287,1691.142857142857,1065.2857142857142,661,2267,861.2857142857143,838.8571428571429,634,1820,321,1148.4285714285713
270,1680.2441078279935,1072.8036773132692,1423.2857142857142,888.7142857142857,274.14285714285717,2237.285714285714,1374,1865,783,1896.142857142857,539.4285714285714,2180.8571428571427,850.1428571428571,1301.5714285714287,1898,1440,1599,2039,1756.4285714285713,1412.5714285714287,1691,1065.4285714285713,661,2267,862.7142857142857,838.2857142857143,634,1820,321,1148.5714285714287
271,1669.4426229508197,1080.5222482435597,1423.4285714285713,888.5714285714286,272.14285714285717,2238.5714285714284,1374,1865,810.1428571428571,1776.142857142857,539.8571428571429,2171.285714285714,849.5714285714286,1298,1898,1440,1599,2039,1758.7142857142858,1402.7142857142858,1691,1065.4285714285713,661,2267.1428571428573,864.4285714285714,837.5714285714286,634,1820,321,1148.5714285714287
272,1655.7377049180327,1092.2037470725995,1423.5714285714287,888.2857142857143,270.7142857142857,2239.4285714285716,1374,1865,838,1656.7142857142858,540.1428571428571,2161.5714285714284,849.4285714285714,1298.4285714285713,1898,1440,1599,2039,1761.142857142857,1393.142857142857,1691,1065.4285714285713,660.8571428571429,2267.285714285714,866.8571428571429,836.7142857142857,634,1820,321,1148.5714285714287
273,1638.606557377049,1106.8056206088993,1423.7142857142858,888,269.7142857142857,2239.8571428571427,1374,1864.857142857143,866.5714285714286,1537.142857142857,540.5714285714286,2151.4285714285716,849.2857142857143,1299,1898,1440,1599,2039,1763.5714285714287,1383.142857142857,1691.142857142857,1065.4285714285713,660.7142857142857,2267.4285714285716,869.8571428571429,835.7142857142857,634,1820,321,1148.4285714285713
274,1618.049180327869,1124.327868852459,1424,887.7142857142857,269.14285714285717,2240,1374,1864.7142857142858,896.1428571428571,1417.4285714285713,541,2141,849.1428571428571,1299.5714285714287,1898,1440,1599,2039,1766.142857142857,1373.4285714285713,1691.142857142857,1065.2857142857142,660.5714285714286,2267.5714285714284,873.1428571428571,834.4285714285714,634,1820,321,1148.2857142857142
275,1594.0655737704917,1144.7704918032787,1424.2857142857142,887.4285714285714,269.14285714285717,2240,1374,1864.5714285714287,913.5714285714286,1357.4285714285713,541.2857142857143,2130.5714285714284,849.1428571428571,1300.142857142857,1898,1440,1599,2039,1768.857142857143,1363.5714285714287,1691.142857142857,1065.142857142857,660.4285714285714,2267.714285714286,876.5714285714286,833,634,1820,321.14285714285717,1148.142857142857
276,1570.0819672131147,1165.2131147540983,1424.4285714285713,887.1428571428571,269.2857142857143,2240,1374,1864.4285714285713,918.8571428571429,1357.142857142857,541.2857142857143,2119.5714285714284,849.1428571428571,1300.5714285714287,1898,1440,1599,2039,1771.5714285714287,1353.857142857143,1691.2857142857142,1065.142857142857,660.2857142857143,2267.714285714286,880.4285714285714,831.5714285714286,634,1820,321.2857142857143,1148.142857142857
277,1546.0983606557377,1185.655737704918,1424.5714285714287,886.8571428571429,269.42857142857144,2240,1374,1864.2857142857142,924.2857142857143,1356.5714285714287,540.8571428571429,2108.5714285714284,849.2857142857143,1301.142857142857,1898,1439.857142857143,1599,2039,1774,1343.7142857142858,1691.4285714285713,1065,660.1428571428571,2267.714285714286,884.5714285714286,830.1428571428571,634,1820,321.42857142857144,1148
278,1522.1147540983604,1206.098360655738,1424.4285714285713,886.8571428571429,269.57142857142856,2240,1374,1864.142857142857,929.8571428571429,1355.7142857142858,540.1428571428571,2097.8571428571427,849.4285714285714,1301.7142857142858,1898,1439.7142857142858,1599,2039,1776.4285714285713,1333.2857142857142,1691.5714285714287,1065,660,2267.5714285714284,888.8571428571429,828.8571428571429,634,1820,321.42857142857144,1148.142857142857
279,1498.1311475409836,1226.5409836065573,1424.2857142857142,887,269.7142857142857,2240,1374,1864,935.7142857142857,1354.857142857143,539.4285714285714,2087.285714285714,849.7142857142857,1302.142857142857,1898,1439.5714285714287,1599,2039,1778.7142857142858,1323,1691.7142857142858,1064.857142857143,660,2267.4285714285716,893.1428571428571,827.7142857142857,634,1820,321.42857142857144,1148.2857142857142
280,1474.1475409836069,1246.983606557377,1424.142857142857,887.1428571428571,269.85714285714283,2240,1374,1864,942,1354,538.7142857142857,2077.4285714285716,850,1302.4285714285713,1898,1439.4285714285713,1599,2039,1781.142857142857,1312.857142857143,1691.7142857142858,1064.7142857142858,660,2267.285714285714,897.2857142857143,826.8571428571429,634,1820,321.42857142857144,1148.4285714285713
281,1450.1639344262294,1267.4262295081967,1423.7142857142858,887.2857142857143,269.85714285714283,2240,1374,1864,948.5714285714286,1352.7142857142858,538,2067.4285714285716,850.2857142857143,1302.7142857142858,1897.7142857142858,1439.2857142857142,1599,2039,1783.5714285714287,1302.7142857142858,1691.857142857143,1064.5714285714287,660,2267.1428571428573,901.7142857142857,826.2857142857143,634,1820,321.42857142857144,1148.5714285714287
